1673622000,Clouds
1673625600,Clouds
1673629200,Clouds
1673632800,Clouds
1673636400,Clouds
1673640000,Clouds
1673643600,Clouds
1673647200,Clouds
1673650800,Clouds
1673654400,Clouds
1673658000,Clouds
1673658000,Clouds
1673661600,Clouds
1673665200,Clouds
1673668800,Clouds
1673672400,Clouds
1673676000,Clouds
1673679600,Clouds
1673683200,Clouds
1673686800,Clouds
1673690400,Clouds
1673694000,Clouds
1673697600,Clouds
1673701200,Clouds
1673704800,Clouds
1673708400,Clouds
1673712000,Clouds
1673715600,Clouds
1673719200,Clouds
1673722800,Clouds
1673726400,Clouds
1673730000,Clouds
1673733600,Clouds
1673737200,Clouds
1673740800,Clouds
1673744400,Clouds
1673744400,Clouds
1673748000,Rain
1673751600,Clouds
1673755200,Clouds
1673758800,Clouds
1673762400,Clouds
1673766000,Clouds
1673769600,Clouds
1673773200,Clouds
1673776800,Clouds
1673780400,Clouds
1673784000,Clouds
1673787600,Clear
1673791200,Clear
1673794800,Clear
1673798400,Clear
1673802000,Clouds
1673805600,Clouds
1673809200,Clouds
1673812800,Clouds
1673816400,Clouds
1673820000,Clouds
1673823600,Clouds
1673827200,Clouds
1673830800,Clouds
1673830800,Clouds
1673834400,Clouds
1673838000,Clouds
1673841600,Clouds
1673845200,Clouds
1673848800,Clouds
1673852400,Clouds
1673856000,Clouds
1673859600,Clouds
1673863200,Clouds
1673866800,Clouds
1673870400,Clouds
1673874000,Clouds
1673877600,Clouds
1673881200,Clouds
1673884800,Clouds
1673888400,Clouds
1673892000,Clouds
1673895600,Clouds
1673899200,Clouds
1673902800,Clouds
1673906400,Rain
1673910000,Clouds
1673913600,Rain
1673917200,Clouds
1673917200,Clouds
1673920800,Clouds
1673924400,Clouds
1673928000,Clouds
1673931600,Clouds
1673935200,Clouds
1673938800,Clouds
1673942400,Clouds
1673946000,Clouds
1673949600,Clouds
1673953200,Rain
1673956800,Clouds
1673960400,Clouds
1673964000,Clouds
1673967600,Clouds
1673971200,Clouds
1673974800,Clouds
1673978400,Clouds
1673982000,Rain
1673985600,Clouds
1673989200,Clouds
1673992800,Clouds
1673996400,Clouds
1674000000,Clouds
1674003600,Clouds
1674003600,Clouds
1674007200,Clouds
1674010800,Clouds
1674014400,Clouds
1674018000,Clouds
1674021600,Clouds
1674025200,Rain
1674028800,Rain
1674032400,Clouds
1674036000,Rain
1674039600,Clouds
1674043200,Clouds
1674046800,Rain
1674050400,Clouds
1674054000,Clouds
1674057600,Clouds
1674061200,Clouds
1674064800,Clouds
1674068400,Clouds
1674072000,Clouds
1674075600,Clouds
1674079200,Clouds
1674082800,Clouds
1674086400,Clouds
1674090000,Clouds
1674090000,Clouds
1674093600,Clouds
1674097200,Rain
1674100800,Clouds
1674104400,Clouds
1674108000,Clouds
1674111600,Clouds
1674115200,Rain
1674118800,Clouds
1674122400,Clouds
1674126000,Clouds
1674129600,Clouds
1674133200,Clouds
1674136800,Clouds
1674140400,Clouds
1674144000,Clouds
1674147600,Clouds
1674151200,Clouds
1674154800,Clouds
1674158400,Clouds
1674162000,Clouds
1674165600,Clouds
1674169200,Clouds
1674172800,Clouds
1674176400,Clouds
1674176400,Clouds
1674180000,Clouds
1674183600,Clouds
1674187200,Clouds
1674190800,Clouds
1674194400,Clouds
1674198000,Clouds
1674201600,Clouds
1674205200,Clouds
1674208800,Clouds
1674212400,Clouds
1674216000,Clouds
1674219600,Clouds
1674223200,Clouds
1674226800,Clouds
1674230400,Clouds
1674234000,Clouds
1674237600,Clouds
1674241200,Clouds
1674244800,Clouds
1674248400,Clouds
1674252000,Clouds
1674255600,Clouds
1674259200,Clouds
1674262800,Clouds
1674262800,Clouds
1674266400,Clouds
1674270000,Clouds
1674273600,Clouds
1674277200,Clouds
1674280800,Clouds
1674284400,Clouds
1674288000,Clouds
1674291600,Clouds
1674295200,Clouds
1674298800,Clouds
1674302400,Clouds
1674306000,Clouds
1674309600,Clouds
1674313200,Clouds
1674316800,Clouds
1674320400,Clouds
1674324000,Clouds
1674327600,Clouds
1674331200,Clouds
1674334800,Clouds
1674338400,Clouds
1674342000,Clouds
1674345600,Clouds
1674349200,Clouds
1674349200,Clouds
1674352800,Clouds
1674356400,Clouds
1674360000,Clouds
1674363600,Clouds
1674367200,Clouds
1674370800,Clear
1674374400,Clear
1674378000,Clear
1674381600,Clear
1674385200,Clouds
1674388800,Clouds
1674392400,Clouds
1674396000,Clouds
1674399600,Clouds
1674403200,Clouds
1674406800,Clouds
1674410400,Clouds
1674414000,Clouds
1674417600,Clouds
1674421200,Clouds
1674424800,Clouds
1674428400,Clouds
1674432000,Clouds
1674435600,Clear
1674435600,Clear
1674439200,Clear
1674442800,Clear
1674446400,Clear
1674450000,Clear
1674453600,Clear
1674457200,Clear
1674460800,Clear
1674464400,Clear
1674468000,Clear
1674471600,Clear
1674475200,Clear
1674478800,Clear
1674482400,Clear
1674486000,Clear
1674489600,Clear
1674493200,Clear
1674496800,Clear
1674500400,Clear
1674504000,Clear
1674507600,Clear
1674511200,Clear
1674514800,Clear
1674518400,Clear
1674522000,Clear
1674522000,Clear
1674525600,Clear
1674529200,Clear
1674532800,Clear
1674536400,Clear
1674540000,Clear
1674543600,Clear
1674547200,Clear
1674550800,Clear
1674554400,Clear
1674558000,Clear
1674561600,Clear
1674565200,Clear
1674568800,Clear
1674572400,Clear
1674576000,Clear
1674579600,Clear
1674583200,Clear
1674586800,Clear
1674590400,Clear
1674594000,Clear
1674597600,Clear
1674601200,Clear
1674604800,Clear
1674608400,Clear
1674608400,Clear
1674612000,Clear
1674615600,Clear
1674619200,Clear
1674622800,Clear
1674626400,Clear
1674630000,Clear
1674633600,Clear
1674637200,Clear
1674640800,Clear
1674644400,Clear
1674648000,Clear
1674651600,Clear
1674655200,Clear
1674658800,Clear
1674662400,Clear
1674666000,Clear
1674669600,Clear
1674673200,Clear
1674676800,Clear
1674680400,Clear
1674684000,Clear
1674687600,Clear
1674691200,Clear
1674694800,Clear
1674694800,Clear
1674698400,Clear
1674702000,Clear
1674705600,Clear
1674709200,Clear
1674712800,Clouds
1674716400,Clouds
1674720000,Clouds
1674723600,Clouds
1674727200,Clouds
1674730800,Clouds
1674734400,Clouds
1674738000,Clouds
1674741600,Clouds
1674745200,Clouds
1674748800,Clouds
1674752400,Clouds
1674756000,Clouds
1674759600,Clear
1674763200,Clear
1674766800,Clear
1674770400,Clear
1674774000,Clear
1674777600,Clear
1674781200,Clear
1674781200,Clear
1674784800,Clear
1674788400,Clear
1674792000,Clear
1674795600,Clear
1674799200,Clear
1674802800,Clear
1674806400,Clear
1674810000,Clear
1674813600,Clear
1674817200,Clear
1674820800,Clear
1674824400,Clear
1674828000,Clear
1674831600,Clear
1674835200,Clear
1674838800,Clear
1674842400,Clear
1674846000,Clear
1674849600,Clear
1674853200,Clear
1674856800,Clear
1674860400,Clear
1674864000,Clear
1674867600,Clear
1674867600,Clear
1674871200,Clear
1674874800,Clear
1674878400,Clear
1674882000,Clear
1674885600,Clear
1674889200,Clear
1674892800,Clear
1674896400,Clear
1674900000,Clear
1674903600,Clear
1674907200,Clear
1674910800,Clear
1674914400,Clear
1674918000,Clear
1674921600,Clear
1674925200,Clear
1674928800,Clear
1674932400,Clear
1674936000,Clear
1674939600,Clear
1674943200,Clear
1674946800,Clear
1674950400,Clear
1674954000,Clear
1674954000,Clear
1674957600,Clear
1674961200,Clear
1674964800,Clear
1674968400,Clear
1674972000,Clear
1674975600,Clear
1674979200,Clear
1674982800,Clear
1674986400,Clear
1674990000,Clear
1674993600,Clear
1674997200,Clear
1675000800,Clear
1675004400,Clear
1675008000,Clear
1675011600,Clear
1675015200,Clear
1675018800,Clouds
1675022400,Clear
1675026000,Clear
1675029600,Clouds
1675033200,Clouds
1675036800,Clouds
1675040400,Clear
1675040400,Clear
1675044000,Clouds
1675047600,Clouds
1675051200,Clouds
1675054800,Clouds
1675058400,Clouds
1675062000,Clear
1675065600,Clear
1675069200,Clear
1675072800,Clear
1675076400,Clear
1675080000,Clear
1675083600,Clear
1675087200,Clear
1675090800,Clear
1675094400,Clear
1675098000,Clear
1675101600,Clear
1675105200,Clear
1675108800,Clear
1675112400,Clear
1675116000,Clear
1675119600,Clear
1675123200,Clear
1675126800,Clear
1675126800,Clear
1675130400,Clear
1675134000,Clear
1675137600,Clear
1675141200,Clear
1675144800,Clear
1675148400,Clear
1675152000,Clear
1675155600,Clear
1675159200,Clear
1675162800,Clear
1675166400,Clear
1675170000,Clear
1675173600,Clear
1675177200,Clear
1675180800,Clear
1675184400,Clear
1675188000,Clear
1675191600,Clouds
1675195200,Clouds
1675198800,Clouds
1675202400,Clouds
1675206000,Clouds
1675209600,Clouds
1675213200,Clear
1675213200,Clear
1675216800,Clear
1675220400,Clear
1675224000,Clear
1675227600,Clear
1675231200,Clear
1675234800,Clear
1675238400,Clear
1675242000,Clear
1675245600,Clear
1675249200,Clear
1675252800,Clear
1675256400,Clear
1675260000,Clear
1675263600,Clear
1675267200,Clear
1675270800,Clear
1675274400,Clear
1675278000,Clear
1675281600,Clear
1675285200,Clear
1675288800,Clear
1675292400,Clear
1675296000,Clear
1675299600,Clear
1675299600,Clear
1675303200,Clear
1675306800,Clear
1675310400,Clear
1675314000,Clear
1675317600,Clear
1675321200,Clear
1675324800,Clear
1675328400,Clear
1675332000,Clear
1675335600,Clear
1675339200,Clear
1675342800,Clear
1675346400,Clear
1675350000,Clear
1675353600,Clear
1675357200,Clear
1675360800,Clear
1675364400,Clear
1675368000,Clear
1675371600,Clear
1675375200,Clear
1675378800,Clear
1675382400,Clear
1675386000,Clear
1675386000,Clear
1675389600,Clear
1675393200,Clear
1675396800,Clear
1675400400,Clear
1675404000,Clear
1675407600,Clear
1675411200,Clear
1675414800,Clear
1675418400,Clear
1675422000,Clear
1675425600,Clear
1675429200,Clear
1675432800,Clear
1675436400,Clear
1675440000,Clear
1675443600,Clear
1675447200,Clear
1675450800,Clear
1675454400,Clear
1675458000,Clear
1675461600,Clear
1675465200,Clear
1675468800,Clear
1675472400,Clear
1675472400,Clear
1675476000,Clear
1675479600,Clear
1675483200,Clear
1675486800,Clear
1675490400,Clear
1675494000,Clear
1675497600,Clear
1675501200,Clear
1675504800,Clear
1675508400,Clear
1675512000,Clear
1675515600,Clear
1675519200,Clear
1675522800,Clear
1675526400,Clear
1675530000,Clear
1675533600,Clear
1675537200,Clear
1675540800,Clear
1675544400,Clear
1675548000,Clear
1675551600,Clear
1675555200,Clear
1675558800,Clear
1675558800,Clear
1675562400,Clear
1675566000,Clear
1675569600,Clear
1675573200,Clear
1675576800,Clear
1675580400,Clear
1675584000,Clear
1675587600,Clear
1675591200,Clear
1675594800,Clear
1675598400,Clear
1675602000,Clear
1675605600,Clear
1675609200,Clear
1675612800,Clear
1675616400,Clear
1675620000,Clear
1675623600,Clear
1675627200,Clear
1675630800,Clear
1675634400,Clear
1675638000,Clear
1675641600,Clear
1675645200,Clear
1675645200,Clear
1675648800,Clear
1675652400,Clear
1675656000,Clear
1675659600,Clear
1675663200,Clear
1675666800,Clear
1675670400,Clouds
1675674000,Clouds
1675677600,Clouds
1675681200,Clouds
1675684800,Clouds
1675688400,Clear
1675692000,Clear
1675695600,Clear
1675699200,Clear
1675702800,Clear
1675706400,Clear
1675710000,Clear
1675713600,Clear
1675717200,Clear
1675720800,Clear
1675724400,Clear
1675728000,Clear
1675731600,Clear
1675731600,Clear
1675735200,Clear
1675738800,Clear
1675742400,Clear
1675746000,Clear
1675749600,Clear
1675753200,Clear
1675756800,Clear
1675760400,Clear
1675764000,Clear
1675767600,Clear
1675771200,Clear
1675774800,Clear
1675778400,Clear
1675782000,Clear
1675785600,Clear
1675789200,Clear
1675792800,Clear
1675796400,Clear
1675800000,Clear
1675803600,Clear
1675807200,Clear
1675810800,Clear
1675814400,Clouds
1675818000,Clouds
1675818000,Clouds
1675821600,Clouds
1675825200,Clouds
1675828800,Clouds
1675832400,Clouds
1675836000,Clouds
1675839600,Clouds
1675843200,Clouds
1675846800,Rain
1675850400,Clouds
1675854000,Rain
1675857600,Clouds
1675861200,Clouds
1675864800,Clouds
1675868400,Clouds
1675872000,Clouds
1675875600,Clouds
1675879200,Clouds
1675882800,Clouds
1675886400,Clouds
1675890000,Clouds
1675893600,Clear
1675897200,Clear
1675900800,Clear
1675904400,Clear
1675904400,Clear
1675908000,Clear
1675911600,Clear
1675915200,Clear
1675918800,Clear
1675922400,Clear
1675926000,Clear
1675929600,Clear
1675933200,Clear
1675936800,Clear
1675940400,Clear
1675944000,Clear
1675947600,Clear
1675951200,Clear
1675954800,Clear
1675958400,Clear
1675962000,Clear
1675965600,Clear
1675969200,Clear
1675972800,Clear
1675976400,Clear
1675980000,Clear
1675983600,Clear
1675987200,Clear
1675990800,Clear
1675990800,Clear
1675994400,Clear
1675998000,Clear
1676001600,Clear
1676005200,Clear
1676008800,Clear
1676012400,Clear
1676016000,Clear
1676019600,Clear
1676023200,Clear
1676026800,Clear
1676030400,Clear
1676034000,Clear
1676037600,Clear
1676041200,Clear
1676044800,Clear
1676048400,Clear
1676052000,Clear
1676055600,Clear
1676059200,Clouds
1676062800,Clouds
1676066400,Clouds
1676070000,Clouds
1676073600,Clouds
1676077200,Clouds
1676077200,Clouds
1676080800,Clouds
1676084400,Clouds
1676088000,Clouds
1676091600,Clouds
1676095200,Clouds
1676098800,Clear
1676102400,Clear
1676106000,Clear
1676109600,Clear
1676113200,Clear
1676116800,Clear
1676120400,Clouds
1676124000,Clouds
1676127600,Clouds
1676131200,Clouds
1676134800,Clouds
1676138400,Clouds
1676142000,Clouds
1676145600,Clouds
1676149200,Clouds
1676152800,Clouds
1676156400,Clouds
1676160000,Clouds
1676163600,Clouds
1676163600,Clouds
1676167200,Clouds
1676170800,Clouds
1676174400,Clouds
1676178000,Clouds
1676181600,Clouds
1676185200,Clouds
1676188800,Clouds
1676192400,Clouds
1676196000,Clouds
1676199600,Clouds
1676203200,Clouds
1676206800,Clouds
1676210400,Clouds
1676214000,Clouds
1676217600,Clouds
1676221200,Clouds
1676224800,Clouds
1676228400,Clouds
1676232000,Clouds
1676235600,Clouds
1676239200,Clouds
1676242800,Clouds
1676246400,Clouds
1676250000,Clouds
1676250000,Clouds
1676253600,Clouds
1676257200,Clouds
1676260800,Clouds
1676264400,Clouds
1676268000,Clouds
1676271600,Clouds
1676275200,Clouds
1676278800,Clouds
1676282400,Clouds
1676286000,Clouds
1676289600,Clouds
1676293200,Clouds
1676296800,Clouds
1676300400,Clouds
1676304000,Clouds
1676307600,Clouds
1676311200,Clouds
1676314800,Clouds
1676318400,Clouds
1676322000,Clouds
1676325600,Clouds
1676329200,Clouds
1676332800,Clouds
1676336400,Clouds
1676336400,Clouds
1676340000,Clouds
1676343600,Clouds
1676347200,Clouds
1676350800,Clouds
1676354400,Clouds
1676358000,Clouds
1676361600,Clouds
1676365200,Clouds
1676368800,Clouds
1676372400,Clouds
1676376000,Clouds
1676379600,Clouds
1676383200,Clouds
1676386800,Clouds
1676390400,Clouds
1676394000,Clouds
1676397600,Clouds
1676401200,Clouds
1676404800,Clouds
1676408400,Clouds
1676412000,Clouds
1676415600,Clouds
1676419200,Clouds
1676422800,Clouds
1676422800,Clouds
1676426400,Clouds
1676430000,Clouds
1676433600,Clouds
1676437200,Clouds
1676440800,Clouds
1676444400,Clouds
1676448000,Clouds
1676451600,Clouds
1676455200,Clouds
1676458800,Clouds
1676462400,Clouds
1676466000,Clouds
1676469600,Clouds
1676473200,Clouds
1676476800,Clouds
1676480400,Clouds
1676484000,Clouds
1676487600,Clear
1676491200,Clear
1676494800,Clouds
1676498400,Clouds
1676502000,Clouds
1676505600,Clouds
1676509200,Clear
1676509200,Clear
1676512800,Clear
1676516400,Clear
1676520000,Clear
1676523600,Clouds
1676527200,Clouds
1676530800,Clouds
1676534400,Clouds
1676538000,Clouds
1676541600,Clouds
1676545200,Clouds
1676548800,Clouds
1676552400,Clouds
1676556000,Clear
1676559600,Clear
1676563200,Clear
1676566800,Clear
1676570400,Clear
1676574000,Clear
1676577600,Clear
1676581200,Clear
1676584800,Clear
1676588400,Clear
1676592000,Clear
1676595600,Clouds
1676595600,Clouds
1676599200,Clear
1676602800,Clear
1676606400,Clear
1676610000,Clear
1676613600,Clear
1676617200,Clear
1676620800,Clear
1676624400,Clear
1676628000,Clear
1676631600,Clear
1676635200,Clear
1676638800,Clear
1676642400,Clear
1676646000,Clear
1676649600,Clear
1676653200,Clear
1676656800,Clear
1676660400,Clear
1676664000,Clear
1676667600,Clear
1676671200,Clear
1676674800,Clear
1676678400,Clear
1676682000,Clear
1676682000,Clear
1676685600,Clear
1676689200,Clear
1676692800,Clear
1676696400,Clear
1676700000,Clear
1676703600,Clouds
1676707200,Clouds
1676710800,Clouds
1676714400,Clouds
1676718000,Clouds
1676721600,Clouds
1676725200,Clouds
1676728800,Clouds
1676732400,Clouds
1676736000,Clouds
1676739600,Clouds
1676743200,Clouds
1676746800,Clouds
1676750400,Clouds
1676754000,Clouds
1676757600,Clouds
1676761200,Clouds
1676764800,Clouds
1676768400,Clouds
1676768400,Clouds
1676772000,Clouds
1676775600,Clouds
1676779200,Clouds
1676782800,Clouds
1676786400,Clouds
1676790000,Clouds
1676793600,Clouds
1676797200,Clouds
1676800800,Clouds
1676804400,Clouds
1676808000,Clouds
1676811600,Rain
1676815200,Clouds
1676818800,Clouds
1676822400,Clouds
1676826000,Clouds
1676829600,Clouds
1676833200,Clouds
1676836800,Clouds
1676840400,Clouds
1676844000,Clouds
1676847600,Clouds
1676851200,Clouds
1676854800,Clouds
1676854800,Clouds
1676858400,Clouds
1676862000,Clouds
1676865600,Clouds
1676869200,Clouds
1676872800,Clouds
1676876400,Clouds
1676880000,Clouds
1676883600,Clouds
1676887200,Clouds
1676890800,Clouds
1676894400,Clouds
1676898000,Clouds
1676901600,Clouds
1676905200,Clouds
1676908800,Rain
1676912400,Clouds
1676916000,Clouds
1676919600,Rain
1676923200,Rain
1676926800,Clouds
1676930400,Clouds
1676934000,Clouds
1676937600,Clouds
1676941200,Clouds
1676941200,Clouds
1676944800,Clouds
1676948400,Clouds
1676952000,Clouds
1676955600,Clouds
1676959200,Clouds
1676962800,Clouds
1676966400,Clouds
1676970000,Clouds
1676973600,Clouds
1676977200,Clouds
1676980800,Clouds
1676984400,Clouds
1676988000,Clouds
1676991600,Clouds
1676995200,Clouds
1676998800,Clouds
1677002400,Clouds
1677006000,Clouds
1677009600,Clouds
1677013200,Clouds
1677016800,Clouds
1677020400,Clouds
1677024000,Clouds
1677027600,Clouds
1677027600,Clouds
1677031200,Clouds
1677034800,Clouds
1677038400,Clouds
1677042000,Clouds
1677045600,Clouds
1677049200,Clouds
1677052800,Clouds
1677056400,Clouds
1677060000,Clouds
1677063600,Clouds
1677067200,Clouds
1677070800,Clouds
1677074400,Clouds
1677078000,Clouds
1677081600,Clouds
1677085200,Clouds
1677088800,Clouds
1677092400,Clouds
1677096000,Clouds
1677099600,Clouds
1677103200,Clouds
1677106800,Clouds
1677110400,Clouds
1677114000,Clouds
1677114000,Clouds
1677117600,Clouds
1677121200,Clouds
1677124800,Clouds
1677128400,Clouds
1677132000,Clouds
1677135600,Clear
1677139200,Clear
1677142800,Clear
1677146400,Clear
1677150000,Clear
1677153600,Clear
1677157200,Clear
1677160800,Clouds
1677164400,Clouds
1677168000,Clouds
1677171600,Clouds
1677175200,Clouds
1677178800,Clear
1677182400,Clear
1677186000,Clear
1677189600,Clear
1677193200,Clear
1677196800,Clear
1677200400,Clear
1677200400,Clear
1677204000,Clear
1677207600,Clear
1677211200,Clear
1677214800,Clear
1677218400,Clear
1677222000,Clear
1677225600,Clear
1677229200,Clear
1677232800,Clear
1677236400,Clear
1677240000,Clear
1677243600,Clear
1677247200,Clear
1677250800,Clear
1677254400,Clear
1677258000,Clear
1677261600,Clear
1677265200,Clouds
1677268800,Clouds
1677272400,Clouds
1677276000,Clouds
1677279600,Clouds
1677283200,Clear
1677286800,Clear
1677286800,Clear
1677290400,Clear
1677294000,Clear
1677297600,Clear
1677301200,Clear
1677304800,Clouds
1677308400,Clouds
1677312000,Clouds
1677315600,Rain
1677319200,Clouds
1677322800,Clouds
1677326400,Clouds
1677330000,Clouds
1677333600,Clouds
1677337200,Rain
1677340800,Rain
1677344400,Rain
1677348000,Clouds
1677351600,Clouds
1677355200,Clouds
1677358800,Clouds
1677362400,Clouds
1677366000,Clouds
1677369600,Clouds
1677373200,Clouds
1677373200,Clouds
1677376800,Clouds
1677380400,Clouds
1677384000,Clouds
1677387600,Clouds
1677391200,Clouds
1677394800,Clouds
1677398400,Clouds
1677402000,Clouds
1677405600,Clouds
1677409200,Clouds
1677412800,Clouds
1677416400,Clear
1677420000,Clear
1677423600,Clouds
1677427200,Clear
1677430800,Clear
1677434400,Clear
1677438000,Clear
1677441600,Clear
1677445200,Clear
1677448800,Clear
1677452400,Clear
1677456000,Clear
1677459600,Clear
1677459600,Clear
1677463200,Clear
1677466800,Clear
1677470400,Clear
1677474000,Clear
1677477600,Clear
1677481200,Clouds
1677484800,Clouds
1677488400,Clouds
1677492000,Clouds
1677495600,Clouds
1677499200,Clouds
1677502800,Clear
1677506400,Clear
1677510000,Clear
1677513600,Clear
1677517200,Clear
1677520800,Clear
1677524400,Clear
1677528000,Clouds
1677531600,Clouds
1677535200,Clouds
1677538800,Clouds
1677542400,Clouds
1677546000,Clouds
1677546000,Clouds
1677549600,Clouds
1677553200,Clouds
1677556800,Clouds
1677560400,Clouds
1677564000,Clouds
1677567600,Clouds
1677571200,Clouds
1677574800,Clouds
1677578400,Clouds
1677582000,Clouds
1677585600,Clouds
1677589200,Clear
1677592800,Clear
